"pharm_class","pharm_subclass","gpi_group","gpi_class","gpi_subclass","ingredient_rxcui_name"
"Hematopoietic agents","Stem Cell Mobilizers","82","50","20","plerixafor"
"Hemostatics","Hemostatics - Systemic","84","10","00","6-aminocaproic acid"
"Hemostatics","Hemostatics - Systemic","84","10","00","No ingredient mapped"
"Hemostatics","Hemostatics - Systemic",,,,"No ingredient mapped"
"Hemostatics","Hemostatics - Systemic","84","10","00","tranexamic acid"
"Hemostatics","Hemostatics - Topical","84","20","00","cellulose"
"Hemostatics","Hemostatics - Topical","84","20","00","collagen hemostat"
"Hemostatics","Hemostatics - Topical","84","20","00","ferric subsulfate solution"
"Hemostatics","Hemostatics - Topical","84","20","99","fibrinogen"
"Hemostatics","Hemostatics - Topical","84","20","00","gelatin"
"Hemostatics","Hemostatics - Topical",,,,"No ingredient mapped"
"Hemostatics","Hemostatics - Topical","84","20","00","thrombin"
"Hemostatics","Hemostatics - Topical","84","20","99","thrombin"
"Hypnotics","Antihistamine Hypnotics","60","30","99","acetaminophen"
"Hypnotics","Antihistamine Hypnotics","60","30","00","diphenhydramine"
"Hypnotics","Antihistamine Hypnotics","60","30","99","diphenhydramine"
"Hypnotics","Antihistamine Hypnotics","60","30","00","doxylamine"
"Hypnotics","Antihistamine Hypnotics","60","30","99","ibuprofen"
"Hypnotics","Barbiturate Hypnotics","60","10","00","amobarbital"
"Hypnotics","Barbiturate Hypnotics","60","10","00","butabarbital"
"Hypnotics","Barbiturate Hypnotics","60","10","00","mephobarbital"
"Hypnotics","Barbiturate Hypnotics","60","10","00","No ingredient mapped"
"Hypnotics","Barbiturate Hypnotics","60","10","00","pentobarbital"
"Hypnotics","Barbiturate Hypnotics","60","10","00","phenobarbital"
"Hypnotics","Barbiturate Hypnotics","60","10","00","secobarbital"
"Hypnotics","Hypnotics - Tricyclic Agents","60","40","00","doxepin"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","60","dexmedetomidine"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","10","estazolam"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","40","eszopiclone"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","10","flurazepam"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","10","midazolam"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","00","No ingredient mapped"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","10","No ingredient mapped"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","60","No ingredient mapped"
"Hypnotics","Non-Barbiturate Hypnotics",,,,"No ingredient mapped"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","10","temazepam"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","10","triazolam"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","00","trichloroacetaldehyde"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","40","zaleplon"
"Hypnotics","Non-Barbiturate Hypnotics","60","20","40","zolpidem"
"Hypnotics","Orexin Receptor Antagonists","60","50","00","suvorexant"
"Hypnotics","Selective Melatonin Receptor Agonists","60","25","00","ramelteon"
"Laxatives","Bulk Laxatives","46","30","00","calcium polycarbophil"
"Laxatives","Bulk Laxatives","46","30","00","fiber"
"Laxatives","Bulk Laxatives","46","30","00","guar gum"
"Laxatives","Bulk Laxatives","46","30","00","inulin"
"Laxatives","Bulk Laxatives","46","30","00","methylcellulose"
"Laxatives","Bulk Laxatives","46","30","00","No ingredient mapped"
"Laxatives","Bulk Laxatives","46","30","00","Plantago seed"
"Laxatives","Bulk Laxatives","46","30","00","psyllium"
"Laxatives","Bulk Laxatives","46","30","00","wheat dextrin"
"Laxatives","Laxative Combinations","46","99","20","ascorbic acid"
"Laxatives","Laxative Combinations","46","99","20","bisacodyl"
"Laxatives","Laxative Combinations","46","99","00","calcium carbonate"
"Laxatives","Laxative Combinations","46","99","10","casanthranol"
"Laxatives","Laxative Combinations","46","99","00","cholecalciferol"
"Laxatives","Laxative Combinations","46","99","20","citric acid"
"Laxatives","Laxative Combinations","46","99","10","docusate"
"Laxatives","Laxative Combinations","46","99","00","inulin"
"Laxatives","Laxative Combinations","46","99","20","magnesium oxide"
"Laxatives","Laxative Combinations","46","99","20","magnesium sulfate"
"Laxatives","Laxative Combinations","46","99","00","No ingredient mapped"
"Laxatives","Laxative Combinations",,,,"No ingredient mapped"
"Laxatives","Laxative Combinations","46","99","20","picosulfurate"
"Laxatives","Laxative Combinations","46","99","20","polyethylene glycol 3350"
"Laxatives","Laxative Combinations","46","99","20","potassium chloride"
"Laxatives","Laxative Combinations","46","99","20","potassium sulfate"
"Laxatives","Laxative Combinations","46","99","10","sennoside B"
"Laxatives","Laxative Combinations","46","99","10","sennosides, USP"
"Laxatives","Laxative Combinations","46","99","20","sodium ascorbate"
"Laxatives","Laxative Combinations","46","99","20","sodium bicarbonate"
"Laxatives","Laxative Combinations","46","99","20","sodium chloride"
"Laxatives","Laxative Combinations","46","99","20","sodium sulfate"
"Laxatives","Laxatives - Miscellaneous","46","60","00","glycerin"
"Laxatives","Laxatives - Miscellaneous","46","60","00","lactulose"
"Laxatives","Laxatives - Miscellaneous","46","60","00","No ingredient mapped"
"Laxatives","Laxatives - Miscellaneous","46","60","00","polyethylene glycol 3350"
"Laxatives","Laxatives - Miscellaneous","46","60","00","potassium chloride"
"Laxatives","Laxatives - Miscellaneous","46","60","00","sodium bicarbonate"
"Laxatives","Laxatives - Miscellaneous","46","60","00","sodium chloride"
"Laxatives","Laxatives - Miscellaneous","46","60","00","sodium sulfate"
"Laxatives","Laxatives - Miscellaneous","46","60","00","sorbitol"
"Laxatives","Lubricant Laxatives","46","40","00","heavy mineral oil"
"Laxatives","Lubricant Laxatives","46","40","00","mineral oil"
"Laxatives","Lubricant Laxatives","46","40","00","mineral oil, light"
"Laxatives","Lubricant Laxatives","46","40","00","No ingredient mapped"
"Laxatives","Saline Laxatives","46","10","00","magnesium citrate"
"Laxatives","Saline Laxatives","46","10","00","magnesium hydroxide"
"Laxatives","Saline Laxatives","46","10","00","magnesium oxide"
"Laxatives","Saline Laxatives","46","10","00","magnesium sulfate"
"Laxatives","Saline Laxatives","46","10","00","magnesium sulfate heptahydrate"
"Laxatives","Saline Laxatives","46","10","00","No ingredient mapped"
"Laxatives","Saline Laxatives","46","10","99","No ingredient mapped"
"Laxatives","Saline Laxatives",,,,"No ingredient mapped"
"Laxatives","Saline Laxatives","46","10","99","sodium phosphate"
"Laxatives","Saline Laxatives","46","10","99","sodium phosphate, dibasic"
"Laxatives","Saline Laxatives","46","10","99","sodium phosphate, monobasic"
"Laxatives","Stimulant Laxatives","46","20","00","Aloe arborescens flower extract"
"Laxatives","Stimulant Laxatives","46","20","00","Aloe arborescens whole extract"
"Laxatives","Stimulant Laxatives","46","20","00","aloe extract"
"Laxatives","Stimulant Laxatives","46","20","00","Aloe succotrina whole extract"
"Laxatives","Stimulant Laxatives","46","20","00","bisacodyl"
"Laxatives","Stimulant Laxatives","46","20","00","cascara sagrada"
"Laxatives","Stimulant Laxatives","46","20","00","No ingredient mapped"
"Laxatives","Stimulant Laxatives","46","20","00","Senna leaf extract"
"Laxatives","Stimulant Laxatives","46","20","00","Senna pod"
"Laxatives","Stimulant Laxatives","46","20","00","sennosides, USP"
"Laxatives","Surfactant Laxatives","46","50","00","benzocaine"
"Laxatives","Surfactant Laxatives","46","50","00","docusate"
"Laxatives","Surfactant Laxatives","46","50","00","No ingredient mapped"
"Local anesthetics-parenteral","Local Anesthetic Combinations","69","99","10","articaine"
"Local anesthetics-parenteral","Local Anesthetic Combinations","69","99","10","bupivacaine"
"Local anesthetics-parenteral","Local Anesthetic Combinations","69","99","10","epinephrine"
"Local anesthetics-parenteral","Local Anesthetic Combinations","69","99","10","lidocaine"
"Local anesthetics-parenteral","Local Anesthetic Combinations","69","99","10","No ingredient mapped"
"Local anesthetics-parenteral","Local Anesthetic Combinations",,,,"No ingredient mapped"
"Local anesthetics-parenteral","Local Anesthetics - Amides","69","10","00","bupivacaine"
"Local anesthetics-parenteral","Local Anesthetics - Amides","69","10","00","glucose"
"Local anesthetics-parenteral","Local Anesthetics - Amides","69","10","00","lidocaine"
"Local anesthetics-parenteral","Local Anesthetics - Amides",,,,"lidocaine"
"Local anesthetics-parenteral","Local Anesthetics - Amides","69","10","00","mepivacaine"
"Local anesthetics-parenteral","Local Anesthetics - Amides","69","10","00","No ingredient mapped"
"Local anesthetics-parenteral","Local Anesthetics - Amides",,,,"No ingredient mapped"
"Local anesthetics-parenteral","Local Anesthetics - Amides","69","10","00","ropivacaine"
"Local anesthetics-parenteral","Local Anesthetics - Esters","69","20","00","chloroprocaine"
"Local anesthetics-parenteral","Local Anesthetics - Esters","69","20","00","procaine"
"Local anesthetics-parenteral","Local Anesthetics - Esters","69","20","00","tetracaine"
"Local anesthetics-parenteral","LOCAL ANESTHETICS-PARENTERAL (Misc.)","65","99","15","No ingredient mapped"
"Macrolide antibiotics","Azithromycin","03","40","00","azithromycin"
"Macrolide antibiotics","Azithromycin",,,,"No ingredient mapped"
"Macrolide antibiotics","Clarithromycin","03","50","00","clarithromycin"
"Macrolide antibiotics","Clarithromycin",,,,"No ingredient mapped"
"Macrolide antibiotics","Erythromycins","03","10","00","erythromycin"
"Macrolide antibiotics","Fidaxomicin","03","53","00","fidaxomicin"
"Medical devices","Delivery Devices",,,,"No ingredient mapped"
"Medical devices","Foot Care Products","97","80","00","No ingredient mapped"
"Medical devices","MEDICAL DEVICES AND SUPPLIES (Misc.)",,,,"No ingredient mapped"
"Medical devices","Misc. Devices","97","70","00","No ingredient mapped"
"Medical devices","Parenteral Therapy Supplies","97","05","00","No ingredient mapped"
"Medical devices","Parenteral Therapy Supplies","97","05","10","No ingredient mapped"
"Medi-Span Reserved or Unknown(00)","Opioid Agonists"," 6","51","00","No ingredient mapped"
"Medi-Span Reserved or Unknown(10)","Alternative Medicine - A's",,,,"No ingredient mapped"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","09","acai extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","09","acai fruit pulp"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","36","alfalfa preparation"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","36","Aloe vera preparation"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","36","Aloe vera whole extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","48","apple cider vinegar"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","57","astaxanthin"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","48","cider vinegar"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","36","No ingredient mapped"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","48","No ingredient mapped"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","36","thioctate"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - A's","95","03","57","Withania somnifera whole extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","15","betaine"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","27","bilberry extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","27","bilberry seed extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","27","bilberry seed oil"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","36","black cohosh extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","36","black cohosh root extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","36","black currant juice"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","36","black currant oil"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","45","borage oil"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","45","Borago officinalis flower extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","45","Borago officinialis whole extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","27","No ingredient mapped"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","27","Vaccinium myrtillus anthocyanosides extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","27","Vaccinium myrtillus fruiting top extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","27","Vaccinium myrtillus leaf extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine - B's","95","06","27","Vaccinium myrtillus whole extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","02","ascorbic acid"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","03","ascorbic acid"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","04","bilberry extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","04","bilberry juice extract"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","02","cholecalciferol"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","02","chondroitin sulfates"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","03","chondroitin sulfates"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","04","chondroitin sulfates"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","02","chromium picolinate"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","02","cinnamon bark"
"Medi-Span Reserved or Unknown(95)","Alternative Medicine Combinations","95","99","02","collagen"
